Date,USGB10,US_SP500,Inflation
1965-07-02,4.21,85.16,
1965-07-06,4.21,84.99,
1965-07-07,4.21,84.67,
1965-07-08,4.2,85.39,
1965-07-09,4.21,85.71,
1965-07-12,4.21,85.69,
1965-07-13,4.21,85.59,
1965-07-14,4.21,85.87,
1965-07-15,4.2,85.72,
1965-07-16,4.2,85.69,
1965-07-19,4.2,85.63,
1965-07-20,4.2,84.55,
1965-07-21,4.2,84.07,
1965-07-22,4.2,83.85,
1965-07-23,4.2,84.07,
1965-07-26,4.2,84.05,
1965-07-27,4.2,83.87,
1965-07-28,4.2,84.03,
1965-07-29,4.21,84.68,
1965-07-30,4.22,85.25,
1965-08-02,4.22,85.42,
1965-08-03,4.22,85.46,
1965-08-04,4.23,85.79,
1965-08-05,4.23,85.79,
1965-08-06,4.24,86.07,
1965-08-09,4.24,85.86,
1965-08-10,4.24,85.87,
1965-08-11,4.25,86.13,
1965-08-12,4.25,86.38,
1965-08-13,4.25,86.77,
1965-08-16,4.26,86.87,
1965-08-17,4.27,87.04,
1965-08-18,4.26,86.99,
1965-08-19,4.26,86.79,
1965-08-20,4.26,86.69,
1965-08-23,4.26,86.56,
1965-08-24,4.27,86.71,
1965-08-25,4.26,86.81,
1965-08-26,4.27,87.14,
1965-08-27,4.27,87.2,
1965-08-30,4.27,87.21,
1965-08-31,4.27,87.17,
1965-09-01,4.28,87.17,
1965-09-02,4.28,87.65,
1965-09-03,4.27,88.06,
1965-09-07,4.27,88.36,
1965-09-08,4.27,88.66,
1965-09-09,4.27,88.89,
1965-09-10,4.28,89.12,
1965-09-13,4.28,89.38,
1965-09-14,4.28,89.03,
1965-09-15,4.28,89.52,
1965-09-16,4.27,90.02,
1965-09-17,4.27,90.05,
1965-09-20,4.27,90.08,
1965-09-21,4.28,89.81,
1965-09-22,4.29,90.22,
1965-09-23,4.3,89.86,
1965-09-24,4.31,90.02,
1965-09-27,4.31,90.65,
1965-09-28,4.33,90.43,
1965-09-29,4.36,90.02,
1965-09-30,4.35,89.96,
1965-10-01,4.36,89.9,
1965-10-04,4.35,90.08,
1965-10-05,4.33,90.63,
1965-10-06,4.32,90.54,
1965-10-07,4.31,90.47,
1965-10-08,4.32,90.85,
1965-10-11,4.31,91.37,
1965-10-13,4.3,91.34,
1965-10-14,4.31,91.19,
1965-10-15,4.34,91.38,
1965-10-18,4.34,91.68,
1965-10-19,4.35,91.8,
1965-10-20,4.36,91.78,
1965-10-21,4.37,91.94,
1965-10-22,4.36,91.98,
1965-10-25,4.38,91.67,
1965-10-26,4.38,92.2,
1965-10-27,4.39,92.51,
1965-10-28,4.4,92.21,
1965-10-29,4.41,92.42,
1965-11-01,4.43,92.23,
1965-11-03,4.43,92.31,
1965-11-04,4.43,92.46,
1965-11-05,4.43,92.37,
1965-11-08,4.45,92.23,
1965-11-09,4.47,91.93,
1965-11-10,4.46,91.83,
1965-11-12,4.44,92.55,
1965-11-15,4.45,92.63,
1965-11-16,4.44,92.41,
1965-11-17,4.45,92.6,
1965-11-18,4.45,92.22,
1965-11-19,4.46,92.24,
1965-11-22,4.45,91.64,
1965-11-23,4.45,91.78,
1965-11-24,4.45,91.94,
1965-11-26,4.45,92.03,
1965-11-29,4.46,91.8,
1965-11-30,4.48,91.61,
1965-12-01,4.52,91.5,
1965-12-02,4.52,91.21,
1965-12-03,4.52,91.27,
1965-12-06,4.61,90.59,
1965-12-07,4.59,91.39,
1965-12-08,4.6,91.28,
1965-12-09,4.6,91.56,
1965-12-10,4.6,91.8,
1965-12-13,4.65,91.83,
1965-12-14,4.67,91.88,
1965-12-15,4.67,92.02,
1965-12-16,4.66,92.12,
1965-12-17,4.65,92.08,
1965-12-20,4.61,91.65,
1965-12-21,4.64,92.01,
1965-12-22,4.65,92.29,
1965-12-23,4.65,92.19,
1965-12-27,4.62,91.52,
1965-12-28,4.61,91.53,
1965-12-29,4.62,91.81,
1965-12-30,4.63,92.2,
1965-12-31,4.65,92.43,
1966-01-03,4.63,92.18,
1966-01-04,4.65,92.26,
1966-01-05,4.63,92.85,
1966-01-06,4.6,93.06,
1966-01-07,4.6,93.14,
1966-01-10,4.61,93.33,
1966-01-11,4.6,93.41,
1966-01-12,4.56,93.19,
1966-01-13,4.58,93.36,
1966-01-14,4.59,93.5,
1966-01-17,4.61,93.77,
1966-01-18,4.61,93.95,
1966-01-19,4.61,93.69,
1966-01-20,4.6,93.36,
1966-01-21,4.59,93.47,
1966-01-24,4.6,93.71,
1966-01-25,4.61,93.85,
1966-01-26,4.61,93.7,
1966-01-27,4.63,93.67,
1966-01-28,4.65,93.31,
1966-01-31,4.69,92.88,
1966-02-01,4.69,92.16,
1966-02-02,4.7,92.53,
1966-02-03,4.7,92.65,
1966-02-04,4.71,93.26,
1966-02-07,4.73,93.59,
1966-02-08,4.72,93.55,
1966-02-09,4.74,94.06,
1966-02-10,4.78,93.83,
1966-02-11,4.86,93.81,
1966-02-14,4.87,93.53,
1966-02-15,4.88,93.17,
1966-02-16,4.89,93.16,
1966-02-17,4.88,92.66,
1966-02-18,4.9,92.41,
1966-02-21,4.92,91.87,
1966-02-23,4.92,91.48,
1966-02-24,4.93,90.89,
1966-02-25,4.97,91.14,
1966-02-28,5.02,91.22,
1966-03-01,5.01,90.06,
1966-03-02,5.0,89.15,
1966-03-03,5.0,89.47,
1966-03-04,4.98,89.24,
1966-03-07,4.96,88.04,
1966-03-08,4.93,88.18,
1966-03-09,4.93,88.96,
1966-03-10,4.95,88.96,
1966-03-11,4.96,88.85,
1966-03-14,4.94,87.85,
1966-03-15,4.91,87.35,
1966-03-16,4.9,87.86,
1966-03-17,4.86,88.17,
1966-03-18,4.84,88.53,
1966-03-21,4.81,89.2,
1966-03-22,4.78,89.46,
1966-03-23,4.73,89.13,
1966-03-24,4.76,89.29,
1966-03-25,4.82,89.54,
1966-03-28,4.81,89.62,
1966-03-29,4.8,89.27,
1966-03-30,4.7,88.78,
1966-03-31,4.71,89.23,
1966-04-01,4.7,89.94,
1966-04-04,4.69,90.76,
1966-04-05,4.66,91.31,
1966-04-06,4.71,91.56,
1966-04-07,4.73,91.76,
1966-04-11,4.73,91.79,
1966-04-12,4.73,91.45,
1966-04-13,4.74,91.54,
1966-04-14,4.76,91.87,
1966-04-15,4.77,91.99,
1966-04-18,4.76,91.58,
1966-04-19,4.76,91.57,
1966-04-20,4.8,92.08,
1966-04-21,4.77,92.42,
1966-04-22,4.77,92.27,
1966-04-25,4.78,92.08,
1966-04-26,4.79,91.99,
1966-04-27,4.78,91.76,
1966-04-28,4.78,91.13,
1966-04-29,4.79,91.06,
1966-05-02,4.8,90.9,
1966-05-03,4.81,89.85,
1966-05-04,4.81,89.39,
1966-05-05,4.81,87.93,
1966-05-06,4.79,87.84,
1966-05-09,4.75,86.32,
1966-05-10,4.75,87.08,
1966-05-11,4.77,87.23,
1966-05-12,4.77,86.23,
1966-05-13,4.77,85.47,
1966-05-16,4.77,84.41,
1966-05-17,4.75,83.63,
1966-05-18,4.75,85.12,
1966-05-19,4.75,85.02,
1966-05-20,4.75,85.43,
1966-05-23,4.77,86.2,
1966-05-24,4.79,86.77,
1966-05-25,4.78,87.07,
1966-05-26,4.8,87.07,
1966-05-27,4.81,87.33,
1966-05-31,4.8,86.13,
1966-06-01,4.79,86.1,
1966-06-02,4.77,85.96,
1966-06-03,4.78,86.06,
1966-06-06,4.79,85.42,
1966-06-07,4.81,84.83,
1966-06-08,4.83,84.93,
1966-06-09,4.83,85.5,
1966-06-10,4.83,86.44,
1966-06-13,4.83,86.83,
1966-06-14,4.83,87.07,
1966-06-15,4.79,86.73,
1966-06-16,4.81,86.47,
1966-06-17,4.8,86.51,
1966-06-20,4.76,86.48,
1966-06-21,4.75,86.71,
1966-06-22,4.76,86.85,
1966-06-23,4.77,86.5,
1966-06-24,4.8,86.58,
1966-06-27,4.83,86.08,
1966-06-28,4.89,85.67,
1966-06-29,4.9,84.86,
1966-06-30,4.97,84.74,
1966-07-01,4.99,85.61,
1966-07-05,4.96,85.82,
1966-07-06,4.95,87.06,
1966-07-07,4.95,87.38,
1966-07-08,4.97,87.61,
1966-07-11,5.03,87.45,
1966-07-12,5.05,86.88,
1966-07-13,5.07,86.3,
1966-07-14,5.1,86.82,
1966-07-15,5.09,87.08,
1966-07-18,5.04,86.99,
1966-07-19,5.03,86.33,
1966-07-20,5.02,85.51,
1966-07-21,5.04,85.52,
1966-07-22,5.02,85.41,
1966-07-25,4.99,83.83,
1966-07-26,4.99,83.7,
1966-07-27,4.99,84.1,
1966-07-28,5.03,83.77,
1966-07-29,5.05,83.6,
1966-08-01,5.05,82.31,
1966-08-02,5.04,82.33,
1966-08-03,5.06,83.15,
1966-08-04,5.07,83.93,
1966-08-05,5.07,84.0,
1966-08-08,5.08,83.75,
1966-08-09,5.1,83.49,
1966-08-10,5.1,83.11,
1966-08-11,5.11,83.02,
1966-08-12,5.11,83.17,
1966-08-15,5.15,82.74,
1966-08-16,5.18,81.63,
1966-08-17,5.24,81.18,
1966-08-18,5.29,80.16,
1966-08-19,5.31,79.62,
1966-08-22,5.29,78.24,
1966-08-23,5.33,78.11,
1966-08-24,5.36,79.07,
1966-08-25,5.39,78.06,
1966-08-26,5.48,76.41,
1966-08-29,5.51,74.53,
1966-08-30,5.48,75.86,
1966-08-31,5.36,77.1,
1966-09-01,5.3,77.7,
1966-09-02,5.23,77.42,
1966-09-06,5.19,76.96,
1966-09-07,5.2,76.37,
1966-09-08,5.18,76.05,
1966-09-09,5.17,76.29,
1966-09-12,5.18,77.91,
1966-09-13,5.16,78.32,
1966-09-14,5.21,79.13,
1966-09-15,5.25,80.08,
1966-09-16,5.24,79.99,
1966-09-19,5.32,79.59,
1966-09-20,5.27,79.04,
1966-09-21,5.21,77.71,
1966-09-22,5.15,77.94,
1966-09-23,5.17,77.67,
1966-09-26,5.17,77.86,
1966-09-27,5.13,78.1,
1966-09-28,5.09,77.11,
1966-09-29,4.99,76.31,
1966-09-30,5.02,76.56,
1966-10-03,5.08,74.9,
1966-10-04,5.06,75.1,
1966-10-05,5.05,74.69,
1966-10-06,5.03,74.05,
1966-10-07,5.02,73.2,
1966-10-10,5.05,74.53,
1966-10-11,5.05,74.91,
1966-10-13,5.07,76.89,
1966-10-14,5.06,76.6,
1966-10-17,5.04,77.47,
1966-10-18,4.99,78.68,
1966-10-19,5.0,78.05,
1966-10-20,5.02,77.84,
1966-10-21,4.94,78.19,
1966-10-24,4.94,78.42,
1966-10-25,4.94,78.9,
1966-10-26,4.96,79.58,
1966-10-27,4.99,80.23,
1966-10-28,4.97,80.24,
1966-10-31,4.97,80.2,
1966-11-01,4.99,80.81,
1966-11-02,5.04,80.88,
1966-11-03,5.06,80.56,
1966-11-04,5.11,80.81,
1966-11-07,5.11,80.73,
1966-11-09,5.12,81.38,
1966-11-10,5.17,81.89,
1966-11-14,5.19,81.37,
1966-11-15,5.21,81.69,
1966-11-16,5.22,82.37,
1966-11-17,5.23,81.8,
1966-11-18,5.22,81.26,
1966-11-21,5.17,80.09,
1966-11-22,5.2,79.67,
1966-11-23,5.22,80.21,
1966-11-25,5.23,80.85,
1966-11-28,5.19,80.71,
1966-11-29,5.15,80.42,
1966-11-30,5.12,80.45,
1966-12-01,5.09,80.08,
1966-12-02,5.03,80.13,
1966-12-05,5.06,80.24,
1966-12-06,5.07,80.84,
1966-12-07,5.07,81.72,
1966-12-08,5.1,82.05,
1966-12-09,5.05,82.14,
1966-12-12,4.93,83.0,
1966-12-13,4.86,82.73,
1966-12-14,4.83,82.64,
1966-12-15,4.76,81.64,
1966-12-16,4.78,81.58,
1966-12-19,4.72,81.27,
1966-12-20,4.69,80.96,
1966-12-21,4.66,81.38,
1966-12-22,4.68,81.69,
1966-12-23,4.67,81.47,
1966-12-27,4.71,81.0,
1966-12-28,4.64,80.61,
1966-12-29,4.66,80.37,
1966-12-30,4.64,80.33,
1967-01-03,4.69,80.38,
1967-01-04,4.65,80.55,
1967-01-05,4.63,81.6,
1967-01-06,4.64,82.18,
1967-01-09,4.71,82.81,
1967-01-10,4.69,82.81,
1967-01-11,4.54,83.47,
1967-01-12,4.55,83.91,
1967-01-13,4.51,84.53,
1967-01-16,4.49,84.31,
1967-01-17,4.51,85.24,
1967-01-18,4.53,85.79,
1967-01-19,4.58,85.82,
1967-01-20,4.6,86.07,
1967-01-23,4.6,86.39,
1967-01-24,4.65,86.51,
1967-01-25,4.62,85.85,
1967-01-26,4.5,85.81,
1967-01-27,4.47,86.16,
1967-01-30,4.48,86.66,
1967-01-31,4.52,86.61,
1967-02-01,4.52,86.43,
1967-02-02,4.51,86.73,
1967-02-03,4.52,87.36,
1967-02-06,4.53,87.18,
1967-02-07,4.54,86.95,
1967-02-08,4.54,87.72,
1967-02-09,4.53,87.36,
1967-02-10,4.59,87.63,
1967-02-14,4.64,88.17,
1967-02-15,4.69,88.27,
1967-02-16,4.67,87.86,
1967-02-17,4.68,87.89,
1967-02-20,4.7,87.4,
1967-02-21,4.71,87.34,
1967-02-23,4.74,87.45,
1967-02-24,4.73,87.41,
1967-02-27,4.72,86.46,
1967-02-28,4.72,86.78,
1967-03-01,4.66,87.68,
1967-03-02,4.63,88.16,
1967-03-03,4.62,88.29,
1967-03-06,4.61,88.1,
1967-03-07,4.6,88.16,
1967-03-08,4.61,88.27,
1967-03-09,4.57,88.53,
1967-03-10,4.58,88.89,
1967-03-13,4.56,88.43,
1967-03-14,4.53,88.35,
1967-03-15,4.49,89.19,
1967-03-16,4.45,90.09,
1967-03-17,4.47,90.25,
1967-03-20,4.45,90.2,
1967-03-21,4.51,90.0,
1967-03-22,4.52,90.25,
1967-03-23,4.5,90.94,
1967-03-27,4.52,90.87,
1967-03-28,4.52,90.91,
1967-03-29,4.52,90.73,
1967-03-30,4.5,90.7,
1967-03-31,4.5,90.2,
1967-04-03,4.5,89.24,
1967-04-04,4.49,89.22,
1967-04-05,4.5,89.79,
1967-04-06,4.49,89.94,
1967-04-07,4.48,89.36,
1967-04-10,4.5,88.24,
1967-04-11,4.51,88.88,
1967-04-12,4.51,88.78,
1967-04-13,4.54,89.46,
1967-04-14,4.56,90.43,
1967-04-17,4.61,91.07,
1967-04-18,4.63,91.86,
1967-04-19,4.63,91.94,
1967-04-20,4.63,92.11,
1967-04-21,4.66,92.3,
1967-04-24,4.68,92.62,
1967-04-25,4.71,93.11,
1967-04-26,4.73,93.02,
1967-04-27,4.73,93.81,
1967-04-28,4.78,94.01,
1967-05-01,4.77,93.84,
1967-05-02,4.75,93.67,
1967-05-03,4.75,93.91,
1967-05-04,4.76,94.32,
1967-05-05,4.77,94.44,
1967-05-08,4.83,94.58,
1967-05-09,4.87,93.6,
1967-05-10,4.87,93.35,
1967-05-11,4.84,93.75,
1967-05-12,4.82,93.48,
1967-05-15,4.86,92.71,
1967-05-16,4.87,93.14,
1967-05-17,4.88,92.78,
1967-05-18,4.88,92.53,
1967-05-19,4.89,92.07,
1967-05-22,4.94,91.67,
1967-05-23,4.94,91.23,
1967-05-24,4.93,90.18,
1967-05-25,4.92,91.19,
1967-05-26,4.86,90.98,
1967-05-29,4.84,90.49,
1967-05-31,4.81,89.08,
1967-06-01,4.81,90.23,
1967-06-02,4.82,89.79,
1967-06-05,4.85,88.43,
1967-06-06,4.84,90.23,
1967-06-07,4.84,90.91,
1967-06-08,4.86,91.4,
1967-06-09,4.89,91.56,
1967-06-12,4.94,92.04,
1967-06-13,4.95,92.62,
1967-06-14,5.02,92.4,
1967-06-15,5.02,92.49,
1967-06-16,5.07,92.54,
1967-06-19,5.07,92.51,
1967-06-20,5.14,92.48,
1967-06-21,5.14,92.2,
1967-06-22,5.13,91.97,
1967-06-23,5.14,92.0,
1967-06-26,5.16,91.64,
1967-06-27,5.21,91.3,
1967-06-28,5.18,91.31,
1967-06-29,5.2,90.85,
1967-06-30,5.22,90.64,
1967-07-03,5.22,90.91,
1967-07-05,5.17,91.36,
1967-07-06,5.11,91.32,
1967-07-07,5.15,91.69,
1967-07-10,5.16,92.05,
1967-07-11,5.09,92.48,
1967-07-12,5.06,92.4,
1967-07-13,5.08,92.42,
1967-07-14,5.08,92.74,
1967-07-17,5.09,92.75,
1967-07-18,5.16,93.5,
1967-07-19,5.18,93.65,
1967-07-20,5.2,93.85,
1967-07-21,5.2,94.04,
1967-07-24,5.23,93.73,
1967-07-25,5.23,93.24,
1967-07-26,5.23,94.06,
1967-07-27,5.2,94.35,
1967-07-28,5.18,94.49,
1967-07-31,5.16,94.75,
1967-08-01,5.18,95.37,
1967-08-02,5.21,95.78,
1967-08-03,5.2,95.66,
1967-08-04,5.26,95.83,
1967-08-07,5.3,95.58,
1967-08-08,5.28,95.69,
1967-08-09,5.27,95.78,
1967-08-10,5.28,95.53,
1967-08-11,5.29,95.15,
1967-08-14,5.29,94.64,
1967-08-15,5.29,94.77,
1967-08-16,5.28,94.55,
1967-08-17,5.28,94.63,
1967-08-18,5.28,94.78,
1967-08-21,5.3,94.25,
1967-08-22,5.3,93.74,
1967-08-23,5.31,93.61,
1967-08-24,5.31,93.09,
1967-08-25,5.32,92.7,
1967-08-28,5.29,92.64,
1967-08-29,5.27,92.88,
1967-08-30,5.28,93.07,
1967-08-31,5.27,93.64,
1967-09-01,5.25,93.68,
1967-09-05,5.22,94.21,
1967-09-06,5.2,94.39,
1967-09-07,5.2,94.33,
1967-09-08,5.26,94.36,
1967-09-11,5.28,94.54,
1967-09-12,5.29,94.99,
1967-09-13,5.27,95.99,
1967-09-14,5.28,96.2,
1967-09-15,5.29,96.27,
1967-09-18,5.3,96.53,
1967-09-19,5.35,96.17,
1967-09-20,5.34,96.13,
1967-09-21,5.36,96.75,
1967-09-22,5.36,97.0,
1967-09-25,5.38,97.59,
1967-09-26,5.37,96.76,
1967-09-27,5.37,96.79,
1967-09-28,5.36,96.79,
1967-09-29,5.31,96.71,
1967-10-02,5.35,96.32,
1967-10-03,5.35,96.65,
1967-10-04,5.37,96.43,
1967-10-05,5.37,96.67,
1967-10-06,5.37,97.26,
1967-10-09,5.39,97.51,
1967-10-10,5.42,96.84,
1967-10-11,5.42,96.37,
1967-10-13,5.45,96.0,
1967-10-16,5.47,95.25,
1967-10-17,5.49,95.0,
1967-10-18,5.52,95.25,
1967-10-19,5.53,95.43,
1967-10-20,5.52,95.38,
1967-10-23,5.56,94.96,
1967-10-24,5.56,94.42,
1967-10-25,5.57,94.52,
1967-10-26,5.58,94.94,
1967-10-27,5.57,94.96,
1967-10-30,5.6,94.79,
1967-10-31,5.64,93.3,
1967-11-01,5.7,92.71,
1967-11-02,5.71,92.34,
1967-11-03,5.75,91.78,
1967-11-06,5.77,91.48,
1967-11-08,5.74,91.14,
1967-11-09,5.78,91.59,
1967-11-10,5.83,92.21,
1967-11-13,5.87,91.97,
1967-11-14,5.81,91.39,
1967-11-15,5.78,91.76,
1967-11-16,5.72,92.6,
1967-11-17,5.75,92.82,
1967-11-20,5.85,91.65,
1967-11-21,5.71,93.1,
1967-11-22,5.7,93.65,
1967-11-24,5.78,93.9,
1967-11-27,5.76,94.17,
1967-11-28,5.65,94.49,
1967-11-29,5.67,94.47,
1967-11-30,5.74,94.0,
1967-12-01,5.78,94.5,
1967-12-04,5.76,95.1,
1967-12-05,5.74,95.23,
1967-12-06,5.69,95.64,
1967-12-07,5.71,95.53,
1967-12-08,5.72,95.42,
1967-12-11,5.74,95.12,
1967-12-12,5.75,95.01,
1967-12-13,5.71,95.34,
1967-12-14,5.7,95.47,
1967-12-15,5.71,95.03,
1967-12-18,5.68,94.77,
1967-12-19,5.66,94.63,
1967-12-20,5.62,95.15,
1967-12-21,5.64,95.38,
1967-12-22,5.69,95.2,
1967-12-26,5.64,95.26,
1967-12-27,5.64,95.91,
1967-12-28,5.7,95.89,
1967-12-29,5.7,96.47,
1968-01-02,5.63,96.11,
1968-01-03,5.63,95.67,
1968-01-04,5.51,95.36,
1968-01-05,5.48,95.94,
1968-01-08,5.5,96.62,
1968-01-09,5.52,96.5,
1968-01-10,5.46,96.52,
1968-01-11,5.46,96.62,
1968-01-12,5.43,96.72,
1968-01-15,5.49,96.42,
1968-01-16,5.52,95.82,
1968-01-17,5.48,95.64,
1968-01-18,5.55,95.56,
1968-01-19,5.59,95.24,
1968-01-22,5.61,94.03,
1968-01-23,5.56,93.66,
1968-01-24,5.56,93.17,
1968-01-25,5.52,93.3,
1968-01-26,5.53,93.45,
1968-01-29,5.53,93.35,
1968-01-30,5.53,92.89,
1968-01-31,5.54,92.24,
1968-02-01,5.58,92.56,
1968-02-02,5.58,92.27,
1968-02-05,5.6,91.87,
1968-02-06,5.61,91.9,
1968-02-07,5.59,92.06,
1968-02-08,5.6,90.9,
1968-02-09,5.59,89.86,
1968-02-13,5.55,89.07,
1968-02-14,5.54,90.14,
1968-02-15,5.51,90.3,
1968-02-16,5.5,89.96,
1968-02-19,5.53,90.31,
1968-02-20,5.54,91.24,
1968-02-21,5.54,91.24,
1968-02-23,5.56,90.89,
1968-02-26,5.58,90.18,
1968-02-27,5.58,90.53,
1968-02-28,5.57,90.08,
1968-02-29,5.56,89.36,
1968-03-01,5.56,89.11,
1968-03-04,5.57,87.92,
1968-03-05,5.59,87.72,
1968-03-06,5.61,89.26,
1968-03-07,5.67,89.1,
1968-03-08,5.75,89.03,
1968-03-11,5.75,90.13,
1968-03-12,5.79,90.23,
1968-03-13,5.86,90.03,
1968-03-14,5.95,88.32,
1968-03-15,5.84,89.1,
1968-03-18,5.76,89.59,
1968-03-19,5.77,88.99,
1968-03-20,5.73,88.98,
1968-03-21,5.76,88.33,
1968-03-22,5.74,88.42,
1968-03-25,5.74,88.33,
1968-03-26,5.78,88.93,
1968-03-27,5.78,89.66,
1968-03-28,5.78,89.57,
1968-03-29,5.76,90.2,
1968-04-01,5.64,92.48,
1968-04-02,5.62,92.64,
1968-04-03,5.49,93.47,
1968-04-04,5.52,93.84,
1968-04-05,5.52,93.29,
1968-04-08,5.54,94.95,
1968-04-10,5.53,95.67,
1968-04-11,5.54,96.53,
1968-04-15,5.6,96.59,
1968-04-16,5.62,96.62,
1968-04-17,5.62,96.81,
1968-04-18,5.64,97.08,
1968-04-19,5.76,95.85,
1968-04-22,5.78,95.32,
1968-04-23,5.73,96.62,
1968-04-24,5.72,96.92,
1968-04-25,5.72,96.62,
1968-04-26,5.71,97.21,
1968-04-29,5.73,97.97,
1968-04-30,5.74,97.46,
1968-05-01,5.73,97.97,
1968-05-02,5.76,98.59,
1968-05-03,5.8,98.66,
1968-05-06,5.78,98.35,
1968-05-07,5.79,98.9,
1968-05-08,5.8,98.91,
1968-05-09,5.79,98.39,
1968-05-10,5.79,98.5,
1968-05-13,5.79,98.19,
1968-05-14,5.82,98.12,
1968-05-15,5.85,98.07,
1968-05-16,5.9,97.6,
1968-05-17,5.92,96.9,
1968-05-20,5.96,96.45,
1968-05-21,6.02,96.93,
1968-05-22,6.02,97.18,
1968-05-23,5.98,96.97,
1968-05-24,5.96,97.15,
1968-05-27,5.92,96.99,
1968-05-28,5.94,97.62,
1968-05-29,5.95,97.92,
1968-05-31,5.86,98.68,
1968-06-03,5.79,99.99,
1968-06-04,5.78,100.38,
1968-06-05,5.81,99.89,
1968-06-06,5.83,100.65,
1968-06-07,5.82,101.27,
1968-06-10,5.8,101.41,
1968-06-11,5.79,101.66,
1968-06-13,5.76,101.25,
1968-06-14,5.72,101.13,
1968-06-17,5.71,100.13,
1968-06-18,5.71,99.99,
1968-06-19,5.67,99.99,
1968-06-20,5.62,101.51,
1968-06-21,5.6,100.66,
1968-06-24,5.61,100.39,
1968-06-25,5.64,100.08,
1968-06-26,5.64,100.08,
1968-06-27,5.65,99.98,
1968-06-28,5.64,99.58,
1968-07-01,5.62,99.4,
1968-07-02,5.58,99.74,
1968-07-03,5.57,100.91,
1968-07-05,5.56,100.91,
1968-07-08,5.53,101.94,
1968-07-09,5.51,102.23,
1968-07-10,5.52,102.23,
1968-07-11,5.52,102.39,
1968-07-12,5.53,102.34,
1968-07-15,5.56,102.26,
1968-07-16,5.57,101.7,
1968-07-17,5.55,101.7,
1968-07-18,5.56,101.44,
1968-07-19,5.53,100.46,
1968-07-22,5.45,99.33,
1968-07-23,5.38,99.21,
1968-07-24,5.39,99.21,
1968-07-25,5.37,97.94,
1968-07-26,5.39,98.34,
1968-07-29,5.41,97.65,
1968-07-30,5.41,97.74,
1968-07-31,5.39,97.74,
1968-08-01,5.38,97.28,
1968-08-02,5.34,96.63,
1968-08-05,5.37,96.85,
1968-08-06,5.38,97.25,
1968-08-07,5.36,97.25,
1968-08-08,5.37,97.04,
1968-08-09,5.39,97.01,
1968-08-12,5.42,98.01,
1968-08-13,5.43,98.53,
1968-08-14,5.43,98.53,
1968-08-15,5.45,98.07,
1968-08-16,5.42,98.68,
1968-08-19,5.43,99.0,
1968-08-20,5.43,98.96,
1968-08-21,5.46,98.96,
1968-08-22,5.5,98.7,
1968-08-23,5.47,98.69,
1968-08-26,5.46,98.94,
1968-08-27,5.46,98.81,
1968-08-28,5.45,98.81,
1968-08-29,5.43,98.74,
1968-08-30,5.42,98.86,
1968-09-03,5.41,99.32,
1968-09-04,5.43,100.02,
1968-09-05,5.46,100.74,
1968-09-06,5.48,101.2,
1968-09-09,5.49,101.23,
1968-09-10,5.51,100.73,
1968-09-11,5.5,100.73,
1968-09-12,5.49,100.52,
1968-09-13,5.48,100.86,
1968-09-16,5.46,101.24,
1968-09-17,5.46,101.5,
1968-09-18,5.42,101.5,
1968-09-19,5.43,101.59,
1968-09-20,5.45,101.66,
1968-09-23,5.45,102.24,
1968-09-24,5.44,102.59,
1968-09-25,5.44,102.59,
1968-09-26,5.45,102.36,
1968-09-27,5.46,102.31,
1968-09-30,5.49,102.67,
1968-10-01,5.49,102.86,
1968-10-02,5.49,102.86,
1968-10-03,5.5,103.22,
1968-10-04,5.52,103.71,
1968-10-07,5.55,103.7,
1968-10-08,5.57,103.74,
1968-10-09,5.6,103.74,
1968-10-10,5.61,103.29,
1968-10-11,5.61,103.18,
1968-10-14,5.62,103.32,
1968-10-15,5.65,103.53,
1968-10-16,5.62,103.53,
1968-10-17,5.58,104.01,
1968-10-18,5.57,104.82,
1968-10-21,5.58,104.99,
1968-10-22,5.58,104.57,
1968-10-23,5.58,104.57,
1968-10-24,5.61,103.84,
1968-10-25,5.6,104.2,
1968-10-28,5.61,103.9,
1968-10-29,5.62,103.3,
1968-10-30,5.63,103.3,
1968-10-31,5.61,103.41,
1968-11-01,5.61,103.06,
1968-11-04,5.63,103.1,
1968-11-06,5.62,103.27,
1968-11-07,5.63,103.5,
1968-11-08,5.65,103.95,
1968-11-12,5.68,104.62,
1968-11-13,5.66,105.13,
1968-11-14,5.66,105.2,
1968-11-15,5.68,105.78,
1968-11-18,5.71,105.92,
1968-11-19,5.74,106.14,
1968-11-20,5.74,106.14,
1968-11-21,5.73,105.97,
1968-11-22,5.74,106.3,
1968-11-25,5.75,106.48,
1968-11-26,5.76,107.26,
1968-11-27,5.76,107.76,
1968-11-29,5.78,108.37,
1968-12-02,5.89,108.12,
1968-12-03,5.96,108.02,
1968-12-04,5.95,108.02,
1968-12-05,5.93,107.67,
1968-12-06,5.91,107.93,
1968-12-09,5.92,107.66,
1968-12-10,5.93,107.39,
1968-12-11,5.93,107.39,
1968-12-12,5.94,107.32,
1968-12-13,5.93,107.58,
1968-12-16,5.96,107.1,
1968-12-17,5.97,106.66,
1968-12-18,6.0,106.66,
1968-12-19,6.07,106.97,
1968-12-20,6.14,106.34,
1968-12-23,6.23,105.21,
1968-12-24,6.27,105.04,
1968-12-26,6.17,105.15,
1968-12-27,6.2,104.74,
1968-12-30,6.21,103.8,
1968-12-31,6.16,103.86,
1969-01-02,6.04,103.93,
